type,organism,species
NE,S. cerevisiae,324
NE,S. cerevisiae,332
NE,S. cerevisiae,295
NE,S. cerevisiae,342
NE,S. cerevisiae,289
NE,S. cerevisiae,343
NE,S. cerevisiae,71
NE,S. cerevisiae,71
NE,S. cerevisiae,343
NE,S. cerevisiae,342
NE,S. cerevisiae,72
NE,S. cerevisiae,310
NE,S. cerevisiae,341
NE,S. cerevisiae,329
NE,S. cerevisiae,1
NE,S. cerevisiae,7
NE,S. cerevisiae,328
NE,S. cerevisiae,213
NE,S. cerevisiae,324
NE,S. cerevisiae,311
NE,S. cerevisiae,299
NE,S. cerevisiae,312
NE,S. cerevisiae,64
NE,S. cerevisiae,341
NE,S. cerevisiae,302
NE,S. cerevisiae,70
NE,S. cerevisiae,340
NE,S. cerevisiae,343
NE,S. cerevisiae,51
NE,S. cerevisiae,102
NE,S. cerevisiae,294
NE,S. cerevisiae,222
NE,S. cerevisiae,228
NE,S. cerevisiae,228
NE,S. cerevisiae,332
NE,S. cerevisiae,1
NE,S. cerevisiae,2
NE,S. cerevisiae,294
NE,S. cerevisiae,1
NE,S. cerevisiae,289
NE,S. cerevisiae,101
NE,S. cerevisiae,325
NE,S. cerevisiae,18
NE,S. cerevisiae,67
NE,S. cerevisiae,336
NE,S. cerevisiae,317
NE,S. cerevisiae,1
NE,S. cerevisiae,3
NE,S. cerevisiae,3
NE,S. cerevisiae,1
NE,S. cerevisiae,1
NE,S. cerevisiae,3
NE,S. cerevisiae,1
NE,S. cerevisiae,319
NE,S. cerevisiae,331
NE,S. cerevisiae,63
NE,S. cerevisiae,302
NE,S. cerevisiae,343
NE,S. cerevisiae,341
NE,S. cerevisiae,67
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,59
NE,S. cerevisiae,339
NE,S. cerevisiae,278
NE,S. cerevisiae,1
NE,S. cerevisiae,71
NE,S. cerevisiae,68
NE,S. cerevisiae,343
NE,S. cerevisiae,319
NE,S. cerevisiae,341
NE,S. cerevisiae,338
NE,S. cerevisiae,342
NE,S. cerevisiae,292
NE,S. cerevisiae,308
NE,S. cerevisiae,336
NE,S. cerevisiae,341
NE,S. cerevisiae,61
NE,S. cerevisiae,192
NE,S. cerevisiae,149
NE,S. cerevisiae,7
NE,S. cerevisiae,25
NE,S. cerevisiae,325
NE,S. cerevisiae,341
NE,S. cerevisiae,326
NE,S. cerevisiae,313
NE,S. cerevisiae,299
NE,S. cerevisiae,343
NE,S. cerevisiae,325
NE,S. cerevisiae,7
NE,S. cerevisiae,2
NE,S. cerevisiae,277
NE,S. cerevisiae,71
NE,S. cerevisiae,342
NE,S. cerevisiae,320
NE,S. cerevisiae,315
NE,S. cerevisiae,329
NE,S. cerevisiae,13
NE,S. cerevisiae,337
NE,S. cerevisiae,342
NE,S. cerevisiae,313
NE,S. cerevisiae,310
NE,S. cerevisiae,20
NE,S. cerevisiae,90
NE,S. cerevisiae,340
NE,S. cerevisiae,328
NE,S. cerevisiae,267
NE,S. cerevisiae,320
NE,S. cerevisiae,331
NE,S. cerevisiae,323
NE,S. cerevisiae,148
NE,S. cerevisiae,1
NE,S. cerevisiae,316
NE,S. cerevisiae,343
NE,S. cerevisiae,343
NE,S. cerevisiae,335
NE,S. cerevisiae,341
NE,S. cerevisiae,338
NE,S. cerevisiae,7
NE,S. cerevisiae,317
NE,S. cerevisiae,309
NE,S. cerevisiae,171
NE,S. cerevisiae,333
NE,S. cerevisiae,319
NE,S. cerevisiae,109
NE,S. cerevisiae,343
NE,S. cerevisiae,8
NE,S. cerevisiae,289
NE,S. cerevisiae,293
NE,S. cerevisiae,287
NE,S. cerevisiae,343
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,114
NE,S. cerevisiae,276
NE,S. cerevisiae,68
NE,S. cerevisiae,338
NE,S. cerevisiae,318
NE,S. cerevisiae,301
NE,S. cerevisiae,338
NE,S. cerevisiae,321
NE,S. cerevisiae,295
NE,S. cerevisiae,339
NE,S. cerevisiae,164
NE,S. cerevisiae,210
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,2
NE,S. cerevisiae,303
NE,S. cerevisiae,317
NE,S. cerevisiae,7
NE,S. cerevisiae,342
NE,S. cerevisiae,216
NE,S. cerevisiae,259
NE,S. cerevisiae,223
NE,S. cerevisiae,325
NE,S. cerevisiae,196
NE,S. cerevisiae,340
NE,S. cerevisiae,30
NE,S. cerevisiae,341
NE,S. cerevisiae,313
NE,S. cerevisiae,279
NE,S. cerevisiae,283
NE,S. cerevisiae,339
NE,S. cerevisiae,7
NE,S. cerevisiae,316
NE,S. cerevisiae,323
NE,S. cerevisiae,53
NE,S. cerevisiae,330
NE,S. cerevisiae,331
NE,S. cerevisiae,247
NE,S. cerevisiae,329
NE,S. cerevisiae,305
NE,S. cerevisiae,295
NE,S. cerevisiae,54
NE,S. cerevisiae,8
NE,S. cerevisiae,298
NE,S. cerevisiae,133
NE,S. cerevisiae,4
NE,S. cerevisiae,6
NE,S. cerevisiae,314
NE,S. cerevisiae,213
NE,S. cerevisiae,317
NE,S. cerevisiae,201
NE,S. cerevisiae,303
NE,S. cerevisiae,73
NE,S. cerevisiae,238
NE,S. cerevisiae,338
NE,S. cerevisiae,295
NE,S. cerevisiae,7
NE,S. cerevisiae,300
NE,S. cerevisiae,281
NE,S. cerevisiae,7
NE,S. cerevisiae,343
NE,S. cerevisiae,343
NE,S. cerevisiae,7
NE,S. cerevisiae,1
NE,S. cerevisiae,155
NE,S. cerevisiae,339
NE,S. cerevisiae,317
NE,S. cerevisiae,35
NE,S. cerevisiae,61
NE,S. cerevisiae,342
NE,S. cerevisiae,328
NE,S. cerevisiae,319
NE,S. cerevisiae,62
NE,S. cerevisiae,342
NE,S. cerevisiae,343
NE,S. cerevisiae,66
NE,S. cerevisiae,341
NE,S. cerevisiae,341
NE,S. cerevisiae,1
NE,S. cerevisiae,271
NE,S. cerevisiae,271
NE,S. cerevisiae,339
NE,S. cerevisiae,319
NE,S. cerevisiae,292
NE,S. cerevisiae,343
NE,S. cerevisiae,61
NE,S. cerevisiae,335
NE,S. cerevisiae,307
NE,S. cerevisiae,307
NE,S. cerevisiae,326
NE,S. cerevisiae,33
NE,S. cerevisiae,9
NE,S. cerevisiae,308
NE,S. cerevisiae,282
NE,S. cerevisiae,327
NE,S. cerevisiae,340
NE,S. cerevisiae,343
NE,S. cerevisiae,336
NE,S. cerevisiae,65
NE,S. cerevisiae,251
NE,S. cerevisiae,342
NE,S. cerevisiae,286
NE,S. cerevisiae,244
NE,S. cerevisiae,342
NE,S. cerevisiae,340
NE,S. cerevisiae,42
NE,S. cerevisiae,38
NE,S. cerevisiae,59
NE,S. cerevisiae,73
NE,S. cerevisiae,310
NE,S. cerevisiae,318
NE,S. cerevisiae,208
NE,S. cerevisiae,89
NE,S. cerevisiae,343
NE,S. cerevisiae,299
NE,S. cerevisiae,342
NE,S. cerevisiae,321
NE,S. cerevisiae,317
NE,S. cerevisiae,212
NE,S. cerevisiae,212
NE,S. cerevisiae,7
NE,S. cerevisiae,333
NE,S. cerevisiae,67
NE,S. cerevisiae,26
NE,S. cerevisiae,304
NE,S. cerevisiae,191
NE,S. cerevisiae,329
NE,S. cerevisiae,341
NE,S. cerevisiae,222
NE,S. cerevisiae,250
NE,S. cerevisiae,251
NE,S. cerevisiae,68
NE,S. cerevisiae,338
NE,S. cerevisiae,71
NE,S. cerevisiae,342
NE,S. cerevisiae,274
NE,S. cerevisiae,331
NE,S. cerevisiae,71
NE,S. cerevisiae,278
NE,S. cerevisiae,259
NE,S. cerevisiae,324
NE,S. cerevisiae,234
NE,S. cerevisiae,342
NE,S. cerevisiae,114
NE,S. cerevisiae,7
NE,S. cerevisiae,1
NE,S. cerevisiae,325
NE,S. cerevisiae,5
NE,S. cerevisiae,323
NE,S. cerevisiae,330
NE,S. cerevisiae,330
NE,S. cerevisiae,7
NE,S. cerevisiae,337
NE,S. cerevisiae,187
NE,S. cerevisiae,50
NE,S. cerevisiae,278
NE,S. cerevisiae,1
NE,S. cerevisiae,1
NE,S. cerevisiae,6
NE,S. cerevisiae,287
NE,S. cerevisiae,1
NE,S. cerevisiae,223
NE,S. cerevisiae,81
NE,S. cerevisiae,312
NE,S. cerevisiae,67
NE,S. cerevisiae,276
NE,S. cerevisiae,334
NE,S. cerevisiae,5
NE,S. cerevisiae,336
NE,S. cerevisiae,323
NE,S. cerevisiae,343
NE,S. cerevisiae,49
NE,S. cerevisiae,310
NE,S. cerevisiae,304
NE,S. cerevisiae,342
NE,S. cerevisiae,1
NE,S. cerevisiae,313
NE,S. cerevisiae,341
NE,S. cerevisiae,1
NE,S. cerevisiae,200
NE,S. cerevisiae,277
NE,S. cerevisiae,66
NE,S. cerevisiae,190
NE,S. cerevisiae,247
NE,S. cerevisiae,343
NE,S. cerevisiae,65
NE,S. cerevisiae,6
NE,S. cerevisiae,324
NE,S. cerevisiae,304
NE,S. cerevisiae,339
NE,S. cerevisiae,301
NE,S. cerevisiae,318
NE,S. cerevisiae,58
NE,S. cerevisiae,341
NE,S. cerevisiae,324
NE,S. cerevisiae,319
NE,S. cerevisiae,342
NE,S. cerevisiae,311
NE,S. cerevisiae,339
NE,S. cerevisiae,233
NE,S. cerevisiae,53
NE,S. cerevisiae,266
NE,S. cerevisiae,72
NE,S. cerevisiae,71
NE,S. cerevisiae,7
NE,S. cerevisiae,343
NE,S. cerevisiae,327
NE,S. cerevisiae,39
NE,S. cerevisiae,343
NE,S. cerevisiae,65
NE,S. cerevisiae,311
NE,S. cerevisiae,257
NE,S. cerevisiae,318
NE,S. cerevisiae,318
NE,S. cerevisiae,328
NE,S. cerevisiae,202
NE,S. cerevisiae,261
NE,S. cerevisiae,213
NE,S. cerevisiae,66
NE,S. cerevisiae,330
NE,S. cerevisiae,12
NE,S. cerevisiae,322
NE,S. cerevisiae,222
NE,S. cerevisiae,341
NE,S. cerevisiae,316
NE,S. cerevisiae,269
NE,S. cerevisiae,63
NE,S. cerevisiae,1
NE,S. cerevisiae,327
NE,S. cerevisiae,331
NE,S. cerevisiae,313
NE,S. cerevisiae,315
NE,S. cerevisiae,241
NE,S. cerevisiae,328
NE,S. cerevisiae,114
NE,S. cerevisiae,330
NE,S. cerevisiae,34
NE,S. cerevisiae,244
NE,S. cerevisiae,1
NE,S. cerevisiae,158
NE,S. cerevisiae,227
NE,S. cerevisiae,191
NE,S. cerevisiae,22
NE,S. cerevisiae,266
NE,S. cerevisiae,1
NE,S. cerevisiae,1
NE,S. cerevisiae,89
NE,S. cerevisiae,6
NE,S. cerevisiae,248
NE,S. cerevisiae,186
NE,S. cerevisiae,331
NE,S. cerevisiae,270
NE,S. cerevisiae,312
NE,S. cerevisiae,182
NE,S. cerevisiae,318
NE,S. cerevisiae,251
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,6
NE,S. cerevisiae,272
NE,S. cerevisiae,343
NE,S. cerevisiae,134
NE,S. cerevisiae,134
NE,S. cerevisiae,111
NE,S. cerevisiae,57
NE,S. cerevisiae,279
NE,S. cerevisiae,340
NE,S. cerevisiae,111
NE,S. cerevisiae,314
NE,S. cerevisiae,335
NE,S. cerevisiae,294
NE,S. cerevisiae,302
NE,S. cerevisiae,67
NE,S. cerevisiae,250
NE,S. cerevisiae,316
NE,S. cerevisiae,335
NE,S. cerevisiae,1
NE,S. cerevisiae,71
NE,S. cerevisiae,335
NE,S. cerevisiae,286
NE,S. cerevisiae,254
NE,S. cerevisiae,7
NE,S. cerevisiae,323
NE,S. cerevisiae,66
NE,S. cerevisiae,320
NE,S. cerevisiae,7
NE,S. cerevisiae,305
NE,S. cerevisiae,284
NE,S. cerevisiae,1
NE,S. cerevisiae,71
NE,S. cerevisiae,65
NE,S. cerevisiae,248
NE,S. cerevisiae,280
NE,S. cerevisiae,338
NE,S. cerevisiae,311
NE,S. cerevisiae,229
NE,S. cerevisiae,342
NE,S. cerevisiae,12
NE,S. cerevisiae,327
NE,S. cerevisiae,318
NE,S. cerevisiae,313
NE,S. cerevisiae,341
NE,S. cerevisiae,215
NE,S. cerevisiae,279
NE,S. cerevisiae,293
NE,S. cerevisiae,337
NE,S. cerevisiae,306
NE,S. cerevisiae,181
NE,S. cerevisiae,43
NE,S. cerevisiae,44
NE,S. cerevisiae,213
NE,S. cerevisiae,218
NE,S. cerevisiae,284
NE,S. cerevisiae,1
NE,S. cerevisiae,310
NE,S. cerevisiae,202
NE,S. cerevisiae,277
NE,S. cerevisiae,317
NE,S. cerevisiae,229
NE,S. cerevisiae,324
NE,S. cerevisiae,314
NE,S. cerevisiae,298
NE,S. cerevisiae,319
NE,S. cerevisiae,324
NE,S. cerevisiae,343
NE,S. cerevisiae,50
NE,S. cerevisiae,287
NE,S. cerevisiae,246
NE,S. cerevisiae,207
NE,S. cerevisiae,333
NE,S. cerevisiae,323
NE,S. cerevisiae,2
NE,S. cerevisiae,303
NE,S. cerevisiae,342
NE,S. cerevisiae,328
NE,S. cerevisiae,54
NE,S. cerevisiae,337
NE,S. cerevisiae,300
NE,S. cerevisiae,68
NE,S. cerevisiae,309
NE,S. cerevisiae,7
NE,S. cerevisiae,331
NE,S. cerevisiae,66
NE,S. cerevisiae,159
NE,S. cerevisiae,339
NE,S. cerevisiae,327
NE,S. cerevisiae,213
NE,S. cerevisiae,61
NE,S. cerevisiae,5
NE,S. cerevisiae,324
NE,S. cerevisiae,319
NE,S. cerevisiae,69
NE,S. cerevisiae,51
NE,S. cerevisiae,218
NE,S. cerevisiae,331
NE,S. cerevisiae,93
NE,S. cerevisiae,328
NE,S. cerevisiae,337
NE,S. cerevisiae,2
NE,S. cerevisiae,330
NE,S. cerevisiae,317
NE,S. cerevisiae,343
NE,S. cerevisiae,318
NE,S. cerevisiae,285
NE,S. cerevisiae,1
NE,S. cerevisiae,236
NE,S. cerevisiae,1
NE,S. cerevisiae,1
NE,S. cerevisiae,1
NE,S. cerevisiae,279
NE,S. cerevisiae,310
NE,S. cerevisiae,55
NE,S. cerevisiae,46
NE,S. cerevisiae,342
NE,S. cerevisiae,299
NE,S. cerevisiae,60
NE,S. cerevisiae,309
NE,S. cerevisiae,303
NE,S. cerevisiae,59
NE,S. cerevisiae,69
NE,S. cerevisiae,290
NE,S. cerevisiae,331
NE,S. cerevisiae,37
NE,S. cerevisiae,82
NE,S. cerevisiae,340
NE,S. cerevisiae,271
NE,S. cerevisiae,220
NE,S. cerevisiae,43
NE,S. cerevisiae,328
NE,S. cerevisiae,317
NE,S. cerevisiae,340
NE,S. cerevisiae,153
NE,S. cerevisiae,2
NE,S. cerevisiae,332
NE,S. cerevisiae,334
NE,S. cerevisiae,62
NE,S. cerevisiae,286
NE,S. cerevisiae,300
NE,S. cerevisiae,336
NE,S. cerevisiae,13
NE,S. cerevisiae,327
NE,S. cerevisiae,321
NE,S. cerevisiae,340
NE,S. cerevisiae,36
NE,S. cerevisiae,289
NE,S. cerevisiae,320
NE,S. cerevisiae,316
NE,S. cerevisiae,230
NE,S. cerevisiae,166
NE,S. cerevisiae,336
NE,S. cerevisiae,305
NE,S. cerevisiae,343
NE,S. cerevisiae,277
NE,S. cerevisiae,7
NE,S. cerevisiae,7
NE,S. cerevisiae,320
NE,S. cerevisiae,71
NE,S. cerevisiae,315
NE,S. cerevisiae,340
NE,S. cerevisiae,202
NE,S. cerevisiae,74
NE,S. cerevisiae,238
NE,S. cerevisiae,340
NE,S. cerevisiae,340
NE,S. cerevisiae,322
NE,S. cerevisiae,343
NE,S. cerevisiae,140
NE,S. cerevisiae,343
NE,S. cerevisiae,239
NE,S. cerevisiae,257
NE,S. cerevisiae,333
NE,S. cerevisiae,276
NE,S. cerevisiae,341
NE,S. cerevisiae,341
NE,S. cerevisiae,73
NE,S. cerevisiae,317
NE,S. cerevisiae,281
NE,S. cerevisiae,331
NE,S. cerevisiae,259
NE,S. cerevisiae,301
NE,S. cerevisiae,341
NE,S. cerevisiae,145
NE,S. cerevisiae,317
NE,S. cerevisiae,327
NE,S. cerevisiae,318
NE,S. cerevisiae,301
NE,S. cerevisiae,331
NE,S. cerevisiae,291
NE,S. cerevisiae,335
NE,S. cerevisiae,72
NE,S. cerevisiae,335
NE,S. cerevisiae,59
NE,S. cerevisiae,307
NE,S. cerevisiae,238
NE,S. cerevisiae,276
NE,S. cerevisiae,301
NE,S. cerevisiae,47
NE,S. cerevisiae,247
NE,S. cerevisiae,9
NE,S. cerevisiae,340
NE,S. cerevisiae,304
NE,S. cerevisiae,341
NE,S. cerevisiae,330
NE,S. cerevisiae,342
NE,S. cerevisiae,315
NE,S. cerevisiae,299
NE,S. cerevisiae,317
NE,S. cerevisiae,223
NE,S. cerevisiae,336
NE,S. cerevisiae,141
NE,S. cerevisiae,141
NE,S. cerevisiae,318
NE,S. cerevisiae,271
NE,S. cerevisiae,332
NE,S. cerevisiae,1
NE,S. cerevisiae,342
NE,S. cerevisiae,11
NE,S. cerevisiae,301
NE,S. cerevisiae,328
NE,S. cerevisiae,343
NE,S. cerevisiae,64
NE,S. cerevisiae,256
NE,S. cerevisiae,339
NE,S. cerevisiae,7
NE,S. cerevisiae,333
NE,S. cerevisiae,163
NE,S. cerevisiae,64
NE,S. cerevisiae,225
NE,S. cerevisiae,343
NE,S. cerevisiae,276
NE,S. cerevisiae,65
NE,S. cerevisiae,274
NE,S. cerevisiae,340
NE,S. cerevisiae,314
NE,S. cerevisiae,1
NE,S. cerevisiae,343
NE,S. cerevisiae,28
NE,S. cerevisiae,341
NE,S. cerevisiae,54
NE,S. cerevisiae,342
NE,S. cerevisiae,330
NE,S. cerevisiae,342
NE,S. cerevisiae,315
NE,S. cerevisiae,4
NE,S. cerevisiae,343
NE,S. cerevisiae,300
NE,S. cerevisiae,116
NE,S. cerevisiae,341
NE,S. cerevisiae,302
NE,S. cerevisiae,239
NE,S. cerevisiae,7
NE,S. cerevisiae,295
NE,S. cerevisiae,284
NE,S. cerevisiae,7
NE,S. cerevisiae,321
NE,S. cerevisiae,7
NE,S. cerevisiae,343
NE,S. cerevisiae,307
NE,S. cerevisiae,59
NE,S. cerevisiae,244
NE,S. cerevisiae,227
NE,S. cerevisiae,227
NE,S. cerevisiae,297
NE,S. cerevisiae,280
NE,S. cerevisiae,334
NE,S. cerevisiae,47
NE,S. cerevisiae,343
NE,S. cerevisiae,327
NE,S. cerevisiae,157
NE,S. cerevisiae,219
NE,S. cerevisiae,328
NE,S. cerevisiae,317
NE,S. cerevisiae,270
NE,S. cerevisiae,333
NE,S. cerevisiae,333
NE,S. cerevisiae,339
NE,S. cerevisiae,6
NE,S. cerevisiae,46
NE,S. cerevisiae,338
NE,S. cerevisiae,295
NE,S. cerevisiae,1
NE,S. cerevisiae,277
NE,S. cerevisiae,312
NE,S. cerevisiae,338
NE,S. cerevisiae,294
NE,S. cerevisiae,223
NE,S. cerevisiae,343
NE,S. cerevisiae,56
NE,S. cerevisiae,340
NE,S. cerevisiae,305
NE,S. cerevisiae,272
NE,S. cerevisiae,302
NE,S. cerevisiae,61
NE,S. cerevisiae,341
NE,S. cerevisiae,302
NE,S. cerevisiae,341
NE,S. cerevisiae,242
NE,S. cerevisiae,305
NE,S. cerevisiae,278
NE,S. cerevisiae,340
NE,S. cerevisiae,213
NE,S. cerevisiae,254
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,1
NE,S. cerevisiae,341
NE,S. cerevisiae,324
NE,S. cerevisiae,3
NE,S. cerevisiae,281
NE,S. cerevisiae,343
NE,S. cerevisiae,301
NE,S. cerevisiae,278
NE,S. cerevisiae,342
NE,S. cerevisiae,59
NE,S. cerevisiae,96
NE,S. cerevisiae,251
NE,S. cerevisiae,319
NE,S. cerevisiae,301
NE,S. cerevisiae,104
NE,S. cerevisiae,58
NE,S. cerevisiae,1
NE,S. cerevisiae,273
NE,S. cerevisiae,69
NE,S. cerevisiae,304
NE,S. cerevisiae,38
NE,S. cerevisiae,317
NE,S. cerevisiae,230
NE,S. cerevisiae,49
NE,S. cerevisiae,343
NE,S. cerevisiae,239
NE,S. cerevisiae,66
NE,S. cerevisiae,122
NE,S. cerevisiae,63
NE,S. cerevisiae,288
NE,S. cerevisiae,281
NE,S. cerevisiae,334
NE,S. cerevisiae,337
NE,S. cerevisiae,326
NE,S. cerevisiae,9
NE,S. cerevisiae,69
NE,S. cerevisiae,280
NE,S. cerevisiae,335
NE,S. cerevisiae,343
NE,S. cerevisiae,273
NE,S. cerevisiae,335
NE,S. cerevisiae,341
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,336
NE,S. cerevisiae,279
NE,S. cerevisiae,327
NE,S. cerevisiae,110
NE,S. cerevisiae,311
NE,S. cerevisiae,331
NE,S. cerevisiae,341
NE,S. cerevisiae,300
NE,S. cerevisiae,342
NE,S. cerevisiae,69
NE,S. cerevisiae,342
NE,S. cerevisiae,1
NE,S. cerevisiae,268
NE,S. cerevisiae,304
NE,S. cerevisiae,332
NE,S. cerevisiae,61
NE,S. cerevisiae,342
NE,S. cerevisiae,324
NE,S. cerevisiae,343
NE,S. cerevisiae,59
NE,S. cerevisiae,89
NE,S. cerevisiae,107
NE,S. cerevisiae,286
NE,S. cerevisiae,339
NE,S. cerevisiae,290
NE,S. cerevisiae,339
NE,S. cerevisiae,35
NE,S. cerevisiae,61
NE,S. cerevisiae,330
NE,S. cerevisiae,343
NE,S. cerevisiae,222
NE,S. cerevisiae,71
NE,S. cerevisiae,124
NE,S. cerevisiae,307
NE,S. cerevisiae,325
NE,S. cerevisiae,61
NE,S. cerevisiae,332
NE,S. cerevisiae,73
NE,S. cerevisiae,8
NE,S. cerevisiae,343
NE,S. cerevisiae,301
NE,S. cerevisiae,281
NE,S. cerevisiae,342
NE,S. cerevisiae,327
NE,S. cerevisiae,327
NE,S. cerevisiae,61
NE,S. cerevisiae,343
NE,S. cerevisiae,278
NE,S. cerevisiae,309
NE,S. cerevisiae,334
NE,S. cerevisiae,70
NE,S. cerevisiae,300
NE,S. cerevisiae,58
NE,S. cerevisiae,1
NE,S. cerevisiae,18
NE,S. cerevisiae,186
NE,S. cerevisiae,321
NE,S. cerevisiae,313
NE,S. cerevisiae,306
NE,S. cerevisiae,333
NE,S. cerevisiae,331
NE,S. cerevisiae,60
NE,S. cerevisiae,58
NE,S. cerevisiae,72
NE,S. cerevisiae,1
NE,S. cerevisiae,262
NE,S. cerevisiae,24
NE,S. cerevisiae,4
NE,S. cerevisiae,67
NE,S. cerevisiae,237
NE,S. cerevisiae,236
NE,S. cerevisiae,321
NE,S. cerevisiae,1
NE,S. cerevisiae,71
NE,S. cerevisiae,105
NE,S. cerevisiae,328
NE,S. cerevisiae,276
NE,S. cerevisiae,246
NE,S. cerevisiae,337
NE,S. cerevisiae,272
NE,S. cerevisiae,259
NE,S. cerevisiae,9
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,2
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,325
NE,S. cerevisiae,314
NE,S. cerevisiae,69
NE,S. cerevisiae,72
NE,S. cerevisiae,183
NE,S. cerevisiae,46
NE,S. cerevisiae,328
NE,S. cerevisiae,58
NE,S. cerevisiae,7
NE,S. cerevisiae,341
NE,S. cerevisiae,8
NE,S. cerevisiae,266
NE,S. cerevisiae,271
NE,S. cerevisiae,331
NE,S. cerevisiae,342
NE,S. cerevisiae,336
NE,S. cerevisiae,63
NE,S. cerevisiae,197
NE,S. cerevisiae,327
NE,S. cerevisiae,320
NE,S. cerevisiae,1
NE,S. cerevisiae,314
NE,S. cerevisiae,274
NE,S. cerevisiae,45
NE,S. cerevisiae,7
NE,S. cerevisiae,3
NE,S. cerevisiae,252
NE,S. cerevisiae,316
NE,S. cerevisiae,225
NE,S. cerevisiae,318
NE,S. cerevisiae,324
NE,S. cerevisiae,343
NE,S. cerevisiae,6
NE,S. cerevisiae,14
NE,S. cerevisiae,202
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,18
NE,S. cerevisiae,280
NE,S. cerevisiae,7
NE,S. cerevisiae,334
NE,S. cerevisiae,263
NE,S. cerevisiae,341
NE,S. cerevisiae,333
NE,S. cerevisiae,340
NE,S. cerevisiae,322
NE,S. cerevisiae,3
NE,S. cerevisiae,6
NE,S. cerevisiae,184
NE,S. cerevisiae,227
NE,S. cerevisiae,70
NE,S. cerevisiae,7
NE,S. cerevisiae,298
NE,S. cerevisiae,341
NE,S. cerevisiae,311
NE,S. cerevisiae,71
NE,S. cerevisiae,265
NE,S. cerevisiae,185
NE,S. cerevisiae,282
NE,S. cerevisiae,340
NE,S. cerevisiae,343
NE,S. cerevisiae,333
NE,S. cerevisiae,73
NE,S. cerevisiae,306
NE,S. cerevisiae,343
NE,S. cerevisiae,331
NE,S. cerevisiae,336
NE,S. cerevisiae,315
NE,S. cerevisiae,255
NE,S. cerevisiae,313
NE,S. cerevisiae,69
NE,S. cerevisiae,69
NE,S. cerevisiae,63
NE,S. cerevisiae,340
NE,S. cerevisiae,279
NE,S. cerevisiae,111
NE,S. cerevisiae,274
NE,S. cerevisiae,324
NE,S. cerevisiae,18
NE,S. cerevisiae,50
NE,S. cerevisiae,112
NE,S. cerevisiae,67
NE,S. cerevisiae,337
NE,S. cerevisiae,225
NE,S. cerevisiae,267
NE,S. cerevisiae,321
NE,S. cerevisiae,333
NE,S. cerevisiae,287
NE,S. cerevisiae,321
NE,S. cerevisiae,240
NE,S. cerevisiae,310
NE,S. cerevisiae,342
NE,S. cerevisiae,343
NE,S. cerevisiae,284
NE,S. cerevisiae,324
NE,S. cerevisiae,259
NE,S. cerevisiae,321
NE,S. cerevisiae,338
NE,S. cerevisiae,288
NE,S. cerevisiae,307
NE,S. cerevisiae,282
NE,S. cerevisiae,71
NE,S. cerevisiae,167
NE,S. cerevisiae,300
NE,S. cerevisiae,320
NE,S. cerevisiae,65
NE,S. cerevisiae,342
NE,S. cerevisiae,321
NE,S. cerevisiae,102
NE,S. cerevisiae,44
NE,S. cerevisiae,18
NE,S. cerevisiae,335
NE,S. cerevisiae,51
NE,S. cerevisiae,66
NE,S. cerevisiae,333
NE,S. cerevisiae,330
NE,S. cerevisiae,157
NE,S. cerevisiae,342
NE,S. cerevisiae,297
NE,S. cerevisiae,269
NE,S. cerevisiae,273
NE,S. cerevisiae,294
NE,S. cerevisiae,340
NE,S. cerevisiae,59
NE,S. cerevisiae,112
NE,S. cerevisiae,286
NE,S. cerevisiae,125
NE,S. cerevisiae,342
NE,S. cerevisiae,337
NE,S. cerevisiae,120
NE,S. cerevisiae,322
NE,S. cerevisiae,248
NE,S. cerevisiae,255
NE,S. cerevisiae,254
NE,S. cerevisiae,281
NE,S. cerevisiae,199
NE,S. cerevisiae,197
NE,S. cerevisiae,336
NE,S. cerevisiae,343
NE,S. cerevisiae,320
NE,S. cerevisiae,310
NE,S. cerevisiae,325
NE,S. cerevisiae,292
NE,S. cerevisiae,315
NE,S. cerevisiae,319
NE,S. cerevisiae,324
NE,S. cerevisiae,44
NE,S. cerevisiae,288
NE,S. cerevisiae,100
NE,S. cerevisiae,9
NE,S. cerevisiae,291
NE,S. cerevisiae,261
NE,S. cerevisiae,249
NE,S. cerevisiae,343
NE,S. cerevisiae,304
NE,S. cerevisiae,340
NE,S. cerevisiae,7
NE,S. cerevisiae,7
NE,S. cerevisiae,219
NE,S. cerevisiae,7
NE,S. cerevisiae,264
NE,S. cerevisiae,206
NE,S. cerevisiae,44
NE,S. cerevisiae,342
NE,S. cerevisiae,342
NE,S. cerevisiae,7
NE,S. cerevisiae,312
NE,S. cerevisiae,338
NE,S. cerevisiae,341
NE,S. cerevisiae,342
