type,organism,conservation_score
E,S. cerevisiae,0.388754
E,S. cerevisiae,0.327371
E,S. cerevisiae,0.738885
E,S. cerevisiae,0.7336615
E,S. cerevisiae,0.626817
E,S. cerevisiae,0.3386115
E,S. cerevisiae,0.706773
E,S. cerevisiae,0.3763715
E,S. cerevisiae,0.707387
E,S. cerevisiae,0.723988
E,S. cerevisiae,0.467809
E,S. cerevisiae,0.5734115
E,S. cerevisiae,0.730361
E,S. cerevisiae,0.636703
E,S. cerevisiae,0.68998
E,S. cerevisiae,0.50135
E,S. cerevisiae,0.635031
E,S. cerevisiae,0.5937185
E,S. cerevisiae,0.4543605
E,S. cerevisiae,0.5508375
E,S. cerevisiae,0.574819
E,S. cerevisiae,0.61771
E,S. cerevisiae,0.7206125
E,S. cerevisiae,0.679115
E,S. cerevisiae,0.631266
E,S. cerevisiae,0.586766
E,S. cerevisiae,0.460588
E,S. cerevisiae,0.480841
E,S. cerevisiae,0.800748
E,S. cerevisiae,0.736282
E,S. cerevisiae,0.443397
E,S. cerevisiae,0.542587
E,S. cerevisiae,0.660511
E,S. cerevisiae,0.3417595
E,S. cerevisiae,0.606611
E,S. cerevisiae,0.548963
E,S. cerevisiae,0.643392
E,S. cerevisiae,0.7891
E,S. cerevisiae,0.623577
E,S. cerevisiae,0.42232
E,S. cerevisiae,0.7608755
E,S. cerevisiae,0.550453
E,S. cerevisiae,0.494622
E,S. cerevisiae,0.704272
E,S. cerevisiae,0.7641075
E,S. cerevisiae,0.70029
E,S. cerevisiae,0.525567
E,S. cerevisiae,0.671359
E,S. cerevisiae,0.390474
E,S. cerevisiae,0.6619245
E,S. cerevisiae,0.583916
E,S. cerevisiae,0.506645
E,S. cerevisiae,0.718612
E,S. cerevisiae,0.5617395
E,S. cerevisiae,0.704272
E,S. cerevisiae,0.7911
E,S. cerevisiae,0.5837595
E,S. cerevisiae,0.665424
E,S. cerevisiae,0.694625
E,S. cerevisiae,0.528543
E,S. cerevisiae,0.700167
E,S. cerevisiae,0.351656
E,S. cerevisiae,0.526922
E,S. cerevisiae,0.4734565
E,S. cerevisiae,0.4390905
E,S. cerevisiae,0.645679
E,S. cerevisiae,0.796453
E,S. cerevisiae,0.519155
E,S. cerevisiae,0.688592
E,S. cerevisiae,0.651889
E,S. cerevisiae,0.600971
E,S. cerevisiae,0.5266755
E,S. cerevisiae,0.5261665
E,S. cerevisiae,0.660244
E,S. cerevisiae,0.719087
E,S. cerevisiae,0.539283
E,S. cerevisiae,0.528836
E,S. cerevisiae,0.458691
E,S. cerevisiae,0.697791
E,S. cerevisiae,0.4328195
E,S. cerevisiae,0.5637445
E,S. cerevisiae,0.681661
E,S. cerevisiae,0.439003
E,S. cerevisiae,0.6058395
E,S. cerevisiae,0.735534
E,S. cerevisiae,0.595247
E,S. cerevisiae,0.524236
E,S. cerevisiae,0.418543
E,S. cerevisiae,0.4451475
E,S. cerevisiae,0.593225
E,S. cerevisiae,0.411458
E,S. cerevisiae,0.592879
E,S. cerevisiae,0.377259
E,S. cerevisiae,0.439662
E,S. cerevisiae,0.719785
E,S. cerevisiae,0.600056
E,S. cerevisiae,0.579121
E,S. cerevisiae,0.5056215
E,S. cerevisiae,0.597788
E,S. cerevisiae,0.436129
E,S. cerevisiae,0.3518035
E,S. cerevisiae,0.736483
E,S. cerevisiae,0.502338
E,S. cerevisiae,0.6859405
E,S. cerevisiae,0.610443
E,S. cerevisiae,0.812391
E,S. cerevisiae,0.404322
E,S. cerevisiae,0.477143
E,S. cerevisiae,0.762469
E,S. cerevisiae,0.736404
E,S. cerevisiae,0.537758
E,S. cerevisiae,0.592539
E,S. cerevisiae,0.53595
E,S. cerevisiae,0.6814075
E,S. cerevisiae,0.505514
E,S. cerevisiae,0.640624
E,S. cerevisiae,0.5889385
E,S. cerevisiae,0.7477095
E,S. cerevisiae,0.629848
E,S. cerevisiae,0.768334
E,S. cerevisiae,0.659246
E,S. cerevisiae,0.75973
E,S. cerevisiae,0.420379
E,S. cerevisiae,0.568533
E,S. cerevisiae,0.390312
E,S. cerevisiae,0.768194
E,S. cerevisiae,0.6654325
E,S. cerevisiae,0.376391
E,S. cerevisiae,0.7546095
E,S. cerevisiae,0.397806
E,S. cerevisiae,0.768783
E,S. cerevisiae,0.7441145
E,S. cerevisiae,0.783733
E,S. cerevisiae,0.696566
E,S. cerevisiae,0.515144
E,S. cerevisiae,0.732991
E,S. cerevisiae,0.498654
E,S. cerevisiae,0.757051
E,S. cerevisiae,0.6818615
E,S. cerevisiae,0.3805875
E,S. cerevisiae,0.358136
E,S. cerevisiae,0.577388
E,S. cerevisiae,0.739284
E,S. cerevisiae,0.4131525
E,S. cerevisiae,0.716635
E,S. cerevisiae,0.715391
E,S. cerevisiae,0.606855
E,S. cerevisiae,0.457415
E,S. cerevisiae,0.48147
E,S. cerevisiae,0.451988
E,S. cerevisiae,0.6370075
E,S. cerevisiae,0.6318955
E,S. cerevisiae,0.6586415
E,S. cerevisiae,0.5991425
E,S. cerevisiae,0.634508
E,S. cerevisiae,0.551864
E,S. cerevisiae,0.5950275
E,S. cerevisiae,0.4667895
E,S. cerevisiae,0.518
E,S. cerevisiae,0.5722175
E,S. cerevisiae,0.421194
E,S. cerevisiae,0.734537
E,S. cerevisiae,0.542551
E,S. cerevisiae,0.524269
E,S. cerevisiae,0.499916
E,S. cerevisiae,0.628453
E,S. cerevisiae,0.527361
E,S. cerevisiae,0.506393
E,S. cerevisiae,0.576783
E,S. cerevisiae,0.663306
E,S. cerevisiae,0.690193
E,S. cerevisiae,0.448203
E,S. cerevisiae,0.690777
E,S. cerevisiae,0.419868
NE,S. cerevisiae,0.510393
NE,S. cerevisiae,0.510393
NE,S. cerevisiae,0.623129
NE,S. cerevisiae,0.7487295
NE,S. cerevisiae,0.6298045
NE,S. cerevisiae,0.52254
NE,S. cerevisiae,0.651685
NE,S. cerevisiae,0.730174
NE,S. cerevisiae,0.81069
NE,S. cerevisiae,0.706505
NE,S. cerevisiae,0.519477
NE,S. cerevisiae,0.580304
NE,S. cerevisiae,0.707743
NE,S. cerevisiae,0.34947
NE,S. cerevisiae,0.626136
NE,S. cerevisiae,0.647448
NE,S. cerevisiae,0.809259
NE,S. cerevisiae,0.427384
NE,S. cerevisiae,0.502184
NE,S. cerevisiae,0.523064
NE,S. cerevisiae,0.42654
NE,S. cerevisiae,0.4361405
NE,S. cerevisiae,0.507811
NE,S. cerevisiae,0.614747
NE,S. cerevisiae,0.508681
NE,S. cerevisiae,0.574433
NE,S. cerevisiae,0.551333
NE,S. cerevisiae,0.4834105
NE,S. cerevisiae,0.578507
NE,S. cerevisiae,0.5224845
NE,S. cerevisiae,0.595811
NE,S. cerevisiae,0.39539
NE,S. cerevisiae,0.602047
NE,S. cerevisiae,0.349818
NE,S. cerevisiae,0.349818
NE,S. cerevisiae,0.528836
NE,S. cerevisiae,0.739697
NE,S. cerevisiae,0.422387
NE,S. cerevisiae,0.505354
NE,S. cerevisiae,0.7194
NE,S. cerevisiae,0.765332
NE,S. cerevisiae,0.682701
NE,S. cerevisiae,0.635866
NE,S. cerevisiae,0.479147
NE,S. cerevisiae,0.614258
NE,S. cerevisiae,0.6031475
NE,S. cerevisiae,0.5940815
NE,S. cerevisiae,0.551671
NE,S. cerevisiae,0.374717
NE,S. cerevisiae,0.6403025
NE,S. cerevisiae,0.5642065
NE,S. cerevisiae,0.478981
NE,S. cerevisiae,0.609126
NE,S. cerevisiae,0.699894
NE,S. cerevisiae,0.411112
NE,S. cerevisiae,0.390483
NE,S. cerevisiae,0.492362
NE,S. cerevisiae,0.501812
NE,S. cerevisiae,0.571901
NE,S. cerevisiae,0.571901
NE,S. cerevisiae,0.74536
NE,S. cerevisiae,0.596794
NE,S. cerevisiae,0.57171
NE,S. cerevisiae,0.337591
NE,S. cerevisiae,0.5385775
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.477094
NE,S. cerevisiae,0.707922
NE,S. cerevisiae,0.56671
NE,S. cerevisiae,0.8339505
NE,S. cerevisiae,0.7758105
NE,S. cerevisiae,0.69418
NE,S. cerevisiae,0.65068
NE,S. cerevisiae,0.588697
NE,S. cerevisiae,0.5218455
NE,S. cerevisiae,0.676128
NE,S. cerevisiae,0.776559
NE,S. cerevisiae,0.790218
NE,S. cerevisiae,0.4598475
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.50879
NE,S. cerevisiae,0.52962
NE,S. cerevisiae,0.543557
NE,S. cerevisiae,0.478555
NE,S. cerevisiae,0.460962
NE,S. cerevisiae,0.5493525
NE,S. cerevisiae,0.440835
NE,S. cerevisiae,0.7294035
NE,S. cerevisiae,0.713462
NE,S. cerevisiae,0.429295
NE,S. cerevisiae,0.460107
NE,S. cerevisiae,0.735493
NE,S. cerevisiae,0.555556
NE,S. cerevisiae,0.580862
NE,S. cerevisiae,0.640514
NE,S. cerevisiae,0.741228
NE,S. cerevisiae,0.522673
NE,S. cerevisiae,0.821483
NE,S. cerevisiae,0.561056
NE,S. cerevisiae,0.4995145
NE,S. cerevisiae,0.7181085
NE,S. cerevisiae,0.609262
NE,S. cerevisiae,0.4840645
NE,S. cerevisiae,0.611905
NE,S. cerevisiae,0.743436
NE,S. cerevisiae,0.604551
NE,S. cerevisiae,0.775843
NE,S. cerevisiae,0.581999
NE,S. cerevisiae,0.466272
NE,S. cerevisiae,0.426678
NE,S. cerevisiae,0.508267
NE,S. cerevisiae,0.418976
NE,S. cerevisiae,0.4658675
NE,S. cerevisiae,0.601594
NE,S. cerevisiae,0.557878
NE,S. cerevisiae,0.597042
NE,S. cerevisiae,0.638208
NE,S. cerevisiae,0.5550685
NE,S. cerevisiae,0.5643555
NE,S. cerevisiae,0.496946
NE,S. cerevisiae,0.56948
NE,S. cerevisiae,0.341471
NE,S. cerevisiae,0.689782
NE,S. cerevisiae,0.6128375
NE,S. cerevisiae,0.530311
NE,S. cerevisiae,0.7425355
NE,S. cerevisiae,0.5380295
NE,S. cerevisiae,0.6825465
NE,S. cerevisiae,0.773341
NE,S. cerevisiae,0.626136
NE,S. cerevisiae,0.667685
NE,S. cerevisiae,0.451443
NE,S. cerevisiae,0.51061
NE,S. cerevisiae,0.807778
NE,S. cerevisiae,0.5041645
NE,S. cerevisiae,0.490178
NE,S. cerevisiae,0.4405645
NE,S. cerevisiae,0.290684
NE,S. cerevisiae,0.558639
NE,S. cerevisiae,0.442992
NE,S. cerevisiae,0.686408
NE,S. cerevisiae,0.603037
NE,S. cerevisiae,0.493735
NE,S. cerevisiae,0.443336
NE,S. cerevisiae,0.5896155
NE,S. cerevisiae,0.766174
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.4847155
NE,S. cerevisiae,0.606118
NE,S. cerevisiae,0.5154985
NE,S. cerevisiae,0.5484605
NE,S. cerevisiae,0.490541
NE,S. cerevisiae,0.369217
NE,S. cerevisiae,0.62304
NE,S. cerevisiae,0.638577
NE,S. cerevisiae,0.499354
NE,S. cerevisiae,0.6296535
NE,S. cerevisiae,0.379061
NE,S. cerevisiae,0.561492
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.467586
NE,S. cerevisiae,0.469786
NE,S. cerevisiae,0.844203
NE,S. cerevisiae,0.5235505
NE,S. cerevisiae,0.62584
NE,S. cerevisiae,0.6451375
NE,S. cerevisiae,0.5796735
NE,S. cerevisiae,0.604551
NE,S. cerevisiae,0.5132175
NE,S. cerevisiae,0.595965
NE,S. cerevisiae,0.660687
NE,S. cerevisiae,0.7553515
NE,S. cerevisiae,0.540665
NE,S. cerevisiae,0.6181325
NE,S. cerevisiae,0.3550995
NE,S. cerevisiae,0.746261
NE,S. cerevisiae,0.733712
NE,S. cerevisiae,0.7153155
NE,S. cerevisiae,0.665171
NE,S. cerevisiae,0.567245
NE,S. cerevisiae,0.652515
NE,S. cerevisiae,0.687641
NE,S. cerevisiae,0.429426
NE,S. cerevisiae,0.549636
NE,S. cerevisiae,0.4867895
NE,S. cerevisiae,0.565778
NE,S. cerevisiae,0.564062
NE,S. cerevisiae,0.7122375
NE,S. cerevisiae,0.596807
NE,S. cerevisiae,0.4481215
NE,S. cerevisiae,0.7924265
NE,S. cerevisiae,0.814333
NE,S. cerevisiae,0.529713
NE,S. cerevisiae,0.537762
NE,S. cerevisiae,0.546963
NE,S. cerevisiae,0.457278
NE,S. cerevisiae,0.533389
NE,S. cerevisiae,0.537683
NE,S. cerevisiae,0.523224
NE,S. cerevisiae,0.743518
NE,S. cerevisiae,0.477097
NE,S. cerevisiae,0.670332
NE,S. cerevisiae,0.457998
NE,S. cerevisiae,0.5485385
NE,S. cerevisiae,0.736389
NE,S. cerevisiae,0.574899
NE,S. cerevisiae,0.574899
NE,S. cerevisiae,0.791846
NE,S. cerevisiae,0.475787
NE,S. cerevisiae,0.535079
NE,S. cerevisiae,0.450897
NE,S. cerevisiae,0.4635915
NE,S. cerevisiae,0.646732
NE,S. cerevisiae,0.531704
NE,S. cerevisiae,0.475909
NE,S. cerevisiae,0.796705
NE,S. cerevisiae,0.374604
NE,S. cerevisiae,0.750905
NE,S. cerevisiae,0.683866
NE,S. cerevisiae,0.5877205
NE,S. cerevisiae,0.7755885
NE,S. cerevisiae,0.444396
NE,S. cerevisiae,0.487399
NE,S. cerevisiae,0.487399
NE,S. cerevisiae,0.559863
NE,S. cerevisiae,0.4596725
NE,S. cerevisiae,0.4454665
NE,S. cerevisiae,0.4468175
NE,S. cerevisiae,0.430347
NE,S. cerevisiae,0.50395
NE,S. cerevisiae,0.428979
NE,S. cerevisiae,0.428979
NE,S. cerevisiae,0.483468
NE,S. cerevisiae,0.456682
NE,S. cerevisiae,0.7042
NE,S. cerevisiae,0.6104195
NE,S. cerevisiae,0.568355
NE,S. cerevisiae,0.705533
NE,S. cerevisiae,0.6562455
NE,S. cerevisiae,0.62632
NE,S. cerevisiae,0.7827055
NE,S. cerevisiae,0.451029
NE,S. cerevisiae,0.6094205
NE,S. cerevisiae,0.733342
NE,S. cerevisiae,0.625823
NE,S. cerevisiae,0.594529
NE,S. cerevisiae,0.745395
NE,S. cerevisiae,0.813064
NE,S. cerevisiae,0.516099
NE,S. cerevisiae,0.5745105
NE,S. cerevisiae,0.417818
NE,S. cerevisiae,0.4885685
NE,S. cerevisiae,0.630154
NE,S. cerevisiae,0.421583
NE,S. cerevisiae,0.543133
NE,S. cerevisiae,0.426254
NE,S. cerevisiae,0.621801
NE,S. cerevisiae,0.52033
NE,S. cerevisiae,0.701434
NE,S. cerevisiae,0.593056
NE,S. cerevisiae,0.6429585
NE,S. cerevisiae,0.549436
NE,S. cerevisiae,0.549436
NE,S. cerevisiae,0.797328
NE,S. cerevisiae,0.525995
NE,S. cerevisiae,0.374799
NE,S. cerevisiae,0.525629
NE,S. cerevisiae,0.458622
NE,S. cerevisiae,0.674314
NE,S. cerevisiae,0.5955455
NE,S. cerevisiae,0.584828
NE,S. cerevisiae,0.600658
NE,S. cerevisiae,0.350162
NE,S. cerevisiae,0.754466
NE,S. cerevisiae,0.4428325
NE,S. cerevisiae,0.686057
NE,S. cerevisiae,0.4507035
NE,S. cerevisiae,0.669017
NE,S. cerevisiae,0.5946815
NE,S. cerevisiae,0.526583
NE,S. cerevisiae,0.448914
NE,S. cerevisiae,0.61239
NE,S. cerevisiae,0.499527
NE,S. cerevisiae,0.558185
NE,S. cerevisiae,0.5496365
NE,S. cerevisiae,0.4960635
NE,S. cerevisiae,0.589517
NE,S. cerevisiae,0.7500325
NE,S. cerevisiae,0.535475
NE,S. cerevisiae,0.6642815
NE,S. cerevisiae,0.46499
NE,S. cerevisiae,0.407112
NE,S. cerevisiae,0.407112
NE,S. cerevisiae,0.692302
NE,S. cerevisiae,0.79772
NE,S. cerevisiae,0.721771
NE,S. cerevisiae,0.502218
NE,S. cerevisiae,0.499706
NE,S. cerevisiae,0.68728
NE,S. cerevisiae,0.607432
NE,S. cerevisiae,0.510301
NE,S. cerevisiae,0.404642
NE,S. cerevisiae,0.496565
NE,S. cerevisiae,0.679693
NE,S. cerevisiae,0.612138
NE,S. cerevisiae,0.563867
NE,S. cerevisiae,0.8061985
NE,S. cerevisiae,0.508218
NE,S. cerevisiae,0.523339
NE,S. cerevisiae,0.5768205
NE,S. cerevisiae,0.452097
NE,S. cerevisiae,0.3658
NE,S. cerevisiae,0.513785
NE,S. cerevisiae,0.741741
NE,S. cerevisiae,0.6416635
NE,S. cerevisiae,0.758767
NE,S. cerevisiae,0.668278
NE,S. cerevisiae,0.39924
NE,S. cerevisiae,0.428054
NE,S. cerevisiae,0.563284
NE,S. cerevisiae,0.419946
NE,S. cerevisiae,0.578529
NE,S. cerevisiae,0.4903835
NE,S. cerevisiae,0.7898375
NE,S. cerevisiae,0.4590375
NE,S. cerevisiae,0.54756
NE,S. cerevisiae,0.6083315
NE,S. cerevisiae,0.454178
NE,S. cerevisiae,0.5499015
NE,S. cerevisiae,0.435963
NE,S. cerevisiae,0.544018
NE,S. cerevisiae,0.579501
NE,S. cerevisiae,0.703136
NE,S. cerevisiae,0.65994
NE,S. cerevisiae,0.475065
NE,S. cerevisiae,0.6669495
NE,S. cerevisiae,0.722732
NE,S. cerevisiae,0.420985
NE,S. cerevisiae,0.545677
NE,S. cerevisiae,0.4655415
NE,S. cerevisiae,0.501255
NE,S. cerevisiae,0.759792
NE,S. cerevisiae,0.514597
NE,S. cerevisiae,0.637174
NE,S. cerevisiae,0.579596
NE,S. cerevisiae,0.702956
NE,S. cerevisiae,0.558698
NE,S. cerevisiae,0.58267
NE,S. cerevisiae,0.64198
NE,S. cerevisiae,0.5376245
NE,S. cerevisiae,0.5376245
NE,S. cerevisiae,0.456259
NE,S. cerevisiae,0.392283
NE,S. cerevisiae,0.401012
NE,S. cerevisiae,0.583798
NE,S. cerevisiae,0.324554
NE,S. cerevisiae,0.436231
NE,S. cerevisiae,0.563672
NE,S. cerevisiae,0.4885095
NE,S. cerevisiae,0.4279115
NE,S. cerevisiae,0.5421605
NE,S. cerevisiae,0.623429
NE,S. cerevisiae,0.5923055
NE,S. cerevisiae,0.589023
NE,S. cerevisiae,0.6208715
NE,S. cerevisiae,0.631259
NE,S. cerevisiae,0.4265435
NE,S. cerevisiae,0.494926
NE,S. cerevisiae,0.470135
NE,S. cerevisiae,0.7097385
NE,S. cerevisiae,0.556353
NE,S. cerevisiae,0.645072
NE,S. cerevisiae,0.52561
NE,S. cerevisiae,0.6574585
NE,S. cerevisiae,0.440729
NE,S. cerevisiae,0.579498
NE,S. cerevisiae,0.6347595
NE,S. cerevisiae,0.6199885
NE,S. cerevisiae,0.69233
NE,S. cerevisiae,0.3384205
NE,S. cerevisiae,0.739181
NE,S. cerevisiae,0.694775
NE,S. cerevisiae,0.384357
NE,S. cerevisiae,0.726142
NE,S. cerevisiae,0.491077
NE,S. cerevisiae,0.539682
NE,S. cerevisiae,0.454741
NE,S. cerevisiae,0.406494
NE,S. cerevisiae,0.457856
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.757144
NE,S. cerevisiae,0.516107
NE,S. cerevisiae,0.574899
NE,S. cerevisiae,0.5868005
NE,S. cerevisiae,0.5868005
NE,S. cerevisiae,0.326211
NE,S. cerevisiae,0.5535475
NE,S. cerevisiae,0.4008695
NE,S. cerevisiae,0.666498
NE,S. cerevisiae,0.478808
NE,S. cerevisiae,0.722011
NE,S. cerevisiae,0.452001
NE,S. cerevisiae,0.630966
NE,S. cerevisiae,0.4046905
NE,S. cerevisiae,0.419365
NE,S. cerevisiae,0.5610515
NE,S. cerevisiae,0.407271
NE,S. cerevisiae,0.597202
NE,S. cerevisiae,0.5157775
NE,S. cerevisiae,0.356743
NE,S. cerevisiae,0.3927525
NE,S. cerevisiae,0.508996
NE,S. cerevisiae,0.765267
NE,S. cerevisiae,0.4817655
NE,S. cerevisiae,0.460879
NE,S. cerevisiae,0.5376815
NE,S. cerevisiae,0.7996595
NE,S. cerevisiae,0.681404
NE,S. cerevisiae,0.591263
NE,S. cerevisiae,0.416157
NE,S. cerevisiae,0.392128
NE,S. cerevisiae,0.539709
NE,S. cerevisiae,0.4985005
NE,S. cerevisiae,0.6869585
NE,S. cerevisiae,0.429321
NE,S. cerevisiae,0.59232
NE,S. cerevisiae,0.7633585
NE,S. cerevisiae,0.5918595
NE,S. cerevisiae,0.651029
NE,S. cerevisiae,0.708298
NE,S. cerevisiae,0.6159135
NE,S. cerevisiae,0.653236
NE,S. cerevisiae,0.395537
NE,S. cerevisiae,0.4387515
NE,S. cerevisiae,0.448259
NE,S. cerevisiae,0.540342
NE,S. cerevisiae,0.5132665
NE,S. cerevisiae,0.498686
NE,S. cerevisiae,0.536477
NE,S. cerevisiae,0.617674
NE,S. cerevisiae,0.537762
NE,S. cerevisiae,0.514766
NE,S. cerevisiae,0.545463
NE,S. cerevisiae,0.4659655
NE,S. cerevisiae,0.588164
NE,S. cerevisiae,0.4929645
NE,S. cerevisiae,0.515814
NE,S. cerevisiae,0.3903715
NE,S. cerevisiae,0.805235
NE,S. cerevisiae,0.3501155
NE,S. cerevisiae,0.342729
NE,S. cerevisiae,0.64649
NE,S. cerevisiae,0.5482965
NE,S. cerevisiae,0.597687
NE,S. cerevisiae,0.5391975
NE,S. cerevisiae,0.553578
NE,S. cerevisiae,0.5423045
NE,S. cerevisiae,0.476125
NE,S. cerevisiae,0.7273035
NE,S. cerevisiae,0.555282
NE,S. cerevisiae,0.525868
NE,S. cerevisiae,0.661574
NE,S. cerevisiae,0.524412
NE,S. cerevisiae,0.509521
NE,S. cerevisiae,0.526324
NE,S. cerevisiae,0.5961205
NE,S. cerevisiae,0.456426
NE,S. cerevisiae,0.4526765
NE,S. cerevisiae,0.72697
NE,S. cerevisiae,0.614742
NE,S. cerevisiae,0.453597
NE,S. cerevisiae,0.466433
NE,S. cerevisiae,0.458767
NE,S. cerevisiae,0.676142
NE,S. cerevisiae,0.5541405
NE,S. cerevisiae,0.548479
NE,S. cerevisiae,0.8087515
NE,S. cerevisiae,0.5247205
NE,S. cerevisiae,0.565551
NE,S. cerevisiae,0.56663
NE,S. cerevisiae,0.526722
NE,S. cerevisiae,0.497297
NE,S. cerevisiae,0.657021
NE,S. cerevisiae,0.5254095
NE,S. cerevisiae,0.469764
NE,S. cerevisiae,0.501903
NE,S. cerevisiae,0.56534
NE,S. cerevisiae,0.665653
NE,S. cerevisiae,0.455067
NE,S. cerevisiae,0.601805
NE,S. cerevisiae,0.4846195
NE,S. cerevisiae,0.637481
NE,S. cerevisiae,0.485625
NE,S. cerevisiae,0.567357
NE,S. cerevisiae,0.476546
NE,S. cerevisiae,0.63279
NE,S. cerevisiae,0.682858
NE,S. cerevisiae,0.518919
NE,S. cerevisiae,0.465389
NE,S. cerevisiae,0.609834
NE,S. cerevisiae,0.467586
NE,S. cerevisiae,0.674914
NE,S. cerevisiae,0.448412
NE,S. cerevisiae,0.668061
NE,S. cerevisiae,0.588697
NE,S. cerevisiae,0.5344745
NE,S. cerevisiae,0.588798
NE,S. cerevisiae,0.660208
NE,S. cerevisiae,0.487399
NE,S. cerevisiae,0.5288695
NE,S. cerevisiae,0.428543
NE,S. cerevisiae,0.5986445
NE,S. cerevisiae,0.455594
NE,S. cerevisiae,0.626817
NE,S. cerevisiae,0.478462
NE,S. cerevisiae,0.515142
NE,S. cerevisiae,0.569717
NE,S. cerevisiae,0.4432665
NE,S. cerevisiae,0.353708
NE,S. cerevisiae,0.587465
NE,S. cerevisiae,0.797135
NE,S. cerevisiae,0.6071715
NE,S. cerevisiae,0.505011
NE,S. cerevisiae,0.5063185
NE,S. cerevisiae,0.619935
NE,S. cerevisiae,0.514318
NE,S. cerevisiae,0.4693265
NE,S. cerevisiae,0.4667885
NE,S. cerevisiae,0.463779
NE,S. cerevisiae,0.38955
NE,S. cerevisiae,0.7631795
NE,S. cerevisiae,0.3724
NE,S. cerevisiae,0.463903
NE,S. cerevisiae,0.743894
NE,S. cerevisiae,0.61964
NE,S. cerevisiae,0.774675
NE,S. cerevisiae,0.810508
NE,S. cerevisiae,0.518168
NE,S. cerevisiae,0.396484
NE,S. cerevisiae,0.361763
NE,S. cerevisiae,0.750133
NE,S. cerevisiae,0.468673
NE,S. cerevisiae,0.449023
NE,S. cerevisiae,0.631419
NE,S. cerevisiae,0.618342
NE,S. cerevisiae,0.618342
NE,S. cerevisiae,0.638247
NE,S. cerevisiae,0.670343
NE,S. cerevisiae,0.7386315
NE,S. cerevisiae,0.613941
NE,S. cerevisiae,0.707802
NE,S. cerevisiae,0.403804
NE,S. cerevisiae,0.526835
NE,S. cerevisiae,0.425665
NE,S. cerevisiae,0.509192
NE,S. cerevisiae,0.509192
NE,S. cerevisiae,0.375729
NE,S. cerevisiae,0.6722585
NE,S. cerevisiae,0.55352
NE,S. cerevisiae,0.521817
NE,S. cerevisiae,0.567672
NE,S. cerevisiae,0.516491
NE,S. cerevisiae,0.522852
NE,S. cerevisiae,0.4372245
NE,S. cerevisiae,0.376525
NE,S. cerevisiae,0.4617005
NE,S. cerevisiae,0.5175665
NE,S. cerevisiae,0.4642315
NE,S. cerevisiae,0.397699
NE,S. cerevisiae,0.46897
NE,S. cerevisiae,0.6319095
NE,S. cerevisiae,0.509107
NE,S. cerevisiae,0.501066
NE,S. cerevisiae,0.589176
NE,S. cerevisiae,0.54674
NE,S. cerevisiae,0.6807115
NE,S. cerevisiae,0.528277
NE,S. cerevisiae,0.6844085
NE,S. cerevisiae,0.4696425
NE,S. cerevisiae,0.676042
NE,S. cerevisiae,0.772314
NE,S. cerevisiae,0.784452
NE,S. cerevisiae,0.473368
NE,S. cerevisiae,0.790331
NE,S. cerevisiae,0.63834
NE,S. cerevisiae,0.787722
NE,S. cerevisiae,0.620438
NE,S. cerevisiae,0.560152
NE,S. cerevisiae,0.541255
NE,S. cerevisiae,0.4258045
NE,S. cerevisiae,0.582884
NE,S. cerevisiae,0.3978155
NE,S. cerevisiae,0.3978155
NE,S. cerevisiae,0.492908
NE,S. cerevisiae,0.49657
NE,S. cerevisiae,0.5939215
NE,S. cerevisiae,0.782927
NE,S. cerevisiae,0.664208
NE,S. cerevisiae,0.543505
NE,S. cerevisiae,0.47555
NE,S. cerevisiae,0.731541
NE,S. cerevisiae,0.510023
NE,S. cerevisiae,0.464945
NE,S. cerevisiae,0.6981815
NE,S. cerevisiae,0.8024625
NE,S. cerevisiae,0.56436
NE,S. cerevisiae,0.521491
NE,S. cerevisiae,0.41545
NE,S. cerevisiae,0.5513
NE,S. cerevisiae,0.681526
NE,S. cerevisiae,0.528277
NE,S. cerevisiae,0.477509
NE,S. cerevisiae,0.513516
NE,S. cerevisiae,0.784452
NE,S. cerevisiae,0.4234495
NE,S. cerevisiae,0.7741955
NE,S. cerevisiae,0.435747
NE,S. cerevisiae,0.790331
NE,S. cerevisiae,0.416128
NE,S. cerevisiae,0.506501
NE,S. cerevisiae,0.6613095
NE,S. cerevisiae,0.787722
NE,S. cerevisiae,0.620438
NE,S. cerevisiae,0.747211
NE,S. cerevisiae,0.7789025
NE,S. cerevisiae,0.600156
NE,S. cerevisiae,0.5289545
NE,S. cerevisiae,0.6885965
NE,S. cerevisiae,0.517103
NE,S. cerevisiae,0.505793
NE,S. cerevisiae,0.796675
NE,S. cerevisiae,0.425294
NE,S. cerevisiae,0.583392
NE,S. cerevisiae,0.73793
NE,S. cerevisiae,0.519622
NE,S. cerevisiae,0.7881345
NE,S. cerevisiae,0.612794
NE,S. cerevisiae,0.480855
NE,S. cerevisiae,0.520303
NE,S. cerevisiae,0.6139965
NE,S. cerevisiae,0.53375
NE,S. cerevisiae,0.53375
NE,S. cerevisiae,0.477037
