"X1" "OG" "conservation_score" "species_num"
"690" 863 "OG23572" 0.692827 5
"691" 864 "OG2396" 0.4625385 108
"692" 865 "OG4397" 0.388116 256
"693" 868 "OG6408" 0.699157 66
"694" 869 "OG19139" 0.790458 6
"695" 870 "OG1752" 0.595214 343
"696" 871 "OG5796" 0.524832 94
"697" 873 "OG3597" 0.600138 302
"698" 874 "OG7881" 0.513674 43
"699" 875 "OG4555" 0.602478 243
"700" 876 "OG4361" 0.523224 238
"701" 878 "OG22437" 0.6841455 5
"702" 879 "OG9011" 0.660687 30
"703" 880 "OG32381" 0.771474 3
"704" 882 "OG33461" 0.814705 3
"705" 884 "OG19350" 0.721148 6
"706" 885 "OG25294" 0.703061 4
"707" 886 "OG1880" 0.6616885 341
"708" 887 "OG6440" 0.382774 72
"709" 888 "OG3266" 0.595214 313
"710" 889 "OG3775" 0.537297 299
"711" 890 "OG1117" 0.5090925 343
"712" 891 "OG8223" 0.53163 4
"713" 892 "OG6526" 0.428189 68
"714" 893 "OG5187" 0.461386 157
"715" 894 "OG3435" 0.502671 312
"716" 898 "OG11890" 0.47419 14
"717" 899 "OG1273" 0.3454405 313
"718" 901 "OG28673" 0.7750415 4
"719" 902 "OG12390" 0.650859 13
"720" 903 "OG5121" 0.3539 170
"721" 905 "OG13006" 0.664208 11
"722" 906 "OG7272" 0.365178 53
"723" 908 "OG4282" 0.401012 261
"724" 909 "OG1316" 0.568533 325
"725" 910 "OG8150" 0.504792 39
"726" 911 "OG6555" 0.401019 70
"727" 914 "OG7256" 0.6869545 44
"728" 915 "OG4924" 0.3989055 197
"729" 916 "OG3999" 0.489832 285
"730" 917 "OG4530" 0.366308 244
"731" 919 "OG4322" 0.4780855 259
"732" 921 "OG1649" 0.417125 334
"733" 922 "OG1553" 0.5376245 318
"734" 923 "OG5689" 0.6035965 95
"735" 924 "OG1475" 0.476197 263
"736" 925 "OG6747" 0.465087 65
"737" 926 "OG1193" 0.7591655 343
"738" 927 "OG6481" 0.487993 71
"739" 928 "OG7336" 0.456671 50
"740" 929 "OG23531" 0.744194 5
"741" 931 "OG3517" 0.37081 306
"742" 932 "OG6500" 0.3953375 68
"743" 934 "OG5156" 0.341132 165
"744" 935 "OG5604" 0.346231 106
"745" 936 "OG7568" 0.3818075 48
"746" 937 "OG23555" 0.6991645 5
"747" 938 "OG18071" 0.700787 6
"748" 939 "OG23292" 0.68738 5
"749" 940 "OG4422" 0.379204 253
"750" 941 "OG3732" 0.387989 300
"751" 942 "OG9121" 0.457642 29
"752" 943 "OG6171" 0.409245 79
"753" 944 "OG23490" 0.8247 5
"754" 945 "OG31996" 0.761786 3
"755" 947 "OG22451" 0.8061985 5
"756" 949 "OG2494" 0.4976475 324
"757" 950 "OG4309" 0.3225325 255
"758" 951 "OG4767" 0.641931 219
"759" 952 "OG2516" 0.367531 310
"760" 954 "OG10425" 0.533179 20
"761" 955 "OG6616" 0.415987 67
"762" 957 "OG2517" 0.544701 332
"763" 958 "OG7575" 0.638137 44
"764" 959 "OG19502" 0.8066005 6
"765" 960 "OG6633" 0.5620255 64
"766" 961 "OG23327" 0.7962925 5
"767" 962 "OG22896" 0.701168 5
"768" 963 "OG2788" 0.656397 322
"769" 964 "OG5890" 0.3877385 90
"770" 965 "OG5691" 0.404105 100
"771" 966 "OG2551" 0.448203 330
"772" 967 "OG3586" 0.3930745 302
"773" 968 "OG6729" 0.366394 61
"774" 969 "OG17656" 0.707861 7
"775" 970 "OG20317" 0.756937 6
"776" 972 "OG28729" 0.759736 4
"777" 973 "OG6760" 0.383772 65
"778" 974 "OG3126" 0.50138 321
"779" 975 "OG20425" 0.7080925 6
"780" 976 "OG7019" 0.381027 58
"781" 977 "OG4093" 0.630023 280
"782" 978 "OG19789" 0.661188 5
"783" 979 "OG17591" 0.77401 7
"784" 980 "OG17395" 0.755431 7
"785" 981 "OG5830" 0.5659 76
"786" 982 "OG22091" 0.810995 5
"787" 983 "OG4927" 0.408145 196
"788" 985 "OG7705" 0.623129 40
"789" 986 "OG4973" 0.563284 190
"790" 988 "OG3989" 0.6672915 284
"791" 990 "OG2304" 0.768334 339
"792" 991 "OG6511" 0.466847 69
"793" 992 "OG7816" 0.54159 31
"794" 994 "OG1772" 0.60239 339
"795" 996 "OG5999" 0.487712 87
"796" 997 "OG1540" 0.5116465 337
"797" 998 "OG6135" 0.511096 83
"798" 999 "OG10939" 0.5568685 18
"799" 1000 "OG6496" 0.462865 70
"800" 1002 "OG4868" 0.495785 204
"801" 1003 "OG3418" 0.465823 243
"802" 1004 "OG23820" 0.833787 5
"803" 1006 "OG8092" 0.5101185 39
"804" 1007 "OG4360" 0.687368 259
"805" 1008 "OG10182" 0.522051 22
"806" 1010 "OG1400" 0.418809 311
"807" 1012 "OG14091" 0.788763 5
"808" 1013 "OG17452" 0.6680575 7
"809" 1016 "OG5416" 0.5810755 82
"810" 1017 "OG26683" 0.807283 4
"811" 1018 "OG3109" 0.406691 320
"812" 1019 "OG4285" 0.478361 264
"813" 1021 "OG5586" 0.5136035 104
"814" 1022 "OG10512" 0.58273 20
"815" 1023 "OG2998" 0.379636 314
"816" 1024 "OG6870" 0.56874 60
"817" 1025 "OG2407" 0.465341 333
"818" 1027 "OG30349" 0.73003 3
"819" 1028 "OG3824" 0.558207 291
"820" 1029 "OG2851" 0.627296 275
"821" 1031 "OG27065" 0.7709785 4
"822" 1032 "OG11652" 0.687105 12
"823" 1034 "OG4878" 0.402616 205
"824" 1035 "OG7094" 0.4412745 57
"825" 1037 "OG6131" 0.582519 83
"826" 1038 "OG3347" 0.574126 312
"827" 1039 "OG17936" 0.756929 7
"828" 1040 "OG27569" 0.672632 4
"829" 1041 "OG11706" 0.496802 15
"830" 1042 "OG2107" 0.5716855 332
"831" 1043 "OG4388" 0.504199 255
"832" 1044 "OG3104" 0.464273 323
"833" 1045 "OG6113" 0.528293 79
"834" 1046 "OG10259" 0.458826 21
"835" 1047 "OG1073" 0.6019905 297
"836" 1050 "OG2023" 0.580997 341
"837" 1051 "OG6225" 0.548489 79
"838" 1052 "OG23749" 0.748084 5
"839" 1053 "OG2126" 0.633587 337
"840" 1054 "OG9696" 0.621313 25
"841" 1055 "OG7488" 0.4715475 50
"842" 1056 "OG2888" 0.6128375 320
"843" 1057 "OG9770" 0.4902 24
"844" 1059 "OG5048" 0.625969 181
"845" 1060 "OG7082" 0.490491 58
"846" 1061 "OG1385" 0.7198905 343
"847" 1064 "OG19628" 0.748278 6
"848" 1065 "OG1171" 0.751905 342
"849" 1066 "OG6504" 0.577958 71
"850" 1067 "OG4863" 0.513529 199
"851" 1068 "OG2678" 0.524245 329
"852" 1071 "OG6339" 0.418543 66
"853" 1072 "OG31146" 0.787334 3
"854" 1073 "OG16381" 0.6624125 8
"855" 1074 "OG4298" 0.580308 258
"856" 1076 "OG17852" 0.6265405 7
"857" 1078 "OG7887" 0.4486475 43
"858" 1080 "OG5239" 0.440341 156
"859" 1081 "OG27594" 0.806651 4
"860" 1082 "OG6256" 0.429888 76
"861" 1083 "OG3156" 0.399511 318
"862" 1084 "OG22664" 0.8095235 5
"863" 1085 "OG8437" 0.497407 35
"864" 1086 "OG20176" 0.734309 6
"865" 1087 "OG3902" 0.690193 288
"866" 1088 "OG5523" 0.486473 114
"867" 1089 "OG22471" 0.707743 4
"868" 1090 "OG5292" 0.6095245 147
"869" 1091 "OG32720" 0.7842915 3
"870" 1092 "OG2860" 0.4833725 327
"871" 1095 "OG23483" 0.7600185 5
"872" 1096 "OG3230" 0.469596 308
"873" 1097 "OG3793" 0.4560025 288
"874" 1099 "OG5959" 0.5834255 87
"875" 1101 "OG1539" 0.6086355 310
"876" 1102 "OG4157" 0.653279 271
"877" 1105 "OG17086" 0.708938 7
"878" 1106 "OG19769" 0.737155 6
"879" 1108 "OG4324" 0.39921 262
"880" 1110 "OG10772" 0.7161585 5
"881" 1111 "OG5395" 0.445564 132
"882" 1112 "OG3032" 0.578443 323
"883" 1113 "OG23539" 0.8119565 5
"884" 1114 "OG2974" 0.363776 277
"885" 1115 "OG36389" 0.77501 3
"886" 1116 "OG2115" 0.402531 341
"887" 1117 "OG1839" 0.7309375 342
"888" 1119 "OG5242" 0.535669 153
"889" 1120 "OG4664" 0.567133 224
"890" 1121 "OG31801" 0.71336 3
"891" 1122 "OG26811" 0.792041 4
"892" 1123 "OG2666" 0.572339 261
"893" 1124 "OG6375" 0.50258 72
"894" 1125 "OG3861" 0.4628845 288
"895" 1126 "OG2228" 0.4844725 331
"896" 1127 "OG14335" 0.744595 5
"897" 1128 "OG6573" 0.4100865 69
"898" 1129 "OG2773" 0.597557 330
"899" 1130 "OG23568" 0.790286 5
"900" 1132 "OG17903" 0.691621 7
"901" 1133 "OG5375" 0.5587165 138
"902" 1134 "OG5718" 0.4872815 98
"903" 1135 "OG23507" 0.7935825 5
"904" 1137 "OG7117" 0.417247 57
"905" 1139 "OG23603" 0.828492 5
"906" 1140 "OG25413" 0.754861 4
"907" 1141 "OG18798" 0.7256115 6
"908" 1142 "OG6442" 0.416157 71
"909" 1143 "OG5457" 0.5239575 126
"910" 1144 "OG2758" 0.458209 329
"911" 1145 "OG4348" 0.419418 248
"912" 1146 "OG15613" 0.6777795 8
"913" 1147 "OG14902" 0.6272745 9
"914" 1149 "OG27061" 0.758699 4
"915" 1150 "OG3365" 0.609834 309
"916" 1151 "OG6928" 0.500082 58
"917" 1152 "OG23374" 0.8250575 5
"918" 1154 "OG6554" 0.3851415 70
"919" 1155 "OG1830" 0.4881845 335
"920" 1156 "OG5309" 0.603823 143
"921" 1158 "OG23514" 0.812884 5
"922" 1159 "OG5287" 0.543695 147
"923" 1160 "OG6431" 0.400874 71
"924" 1161 "OG14907" 0.7265125 9
"925" 1163 "OG26861" 0.740705 4
"926" 1164 "OG2996" 0.707387 325
"927" 1165 "OG5245" 0.457123 155
"928" 1166 "OG28723" 0.781132 4
"929" 1167 "OG2235" 0.5566805 339
"930" 1168 "OG14333" 0.655685 9
"931" 1169 "OG6221" 0.4842665 73
"932" 1170 "OG3945" 0.3794915 288
"933" 1172 "OG23669" 0.808261 5
"934" 1173 "OG4189" 0.472177 273
"935" 1174 "OG9128" 0.718525 28
"936" 1176 "OG5386" 0.3919875 136
"937" 1177 "OG5020" 0.4382355 184
"938" 1179 "OG6377" 0.464457 70
"939" 1180 "OG6411" 0.555941 71
"940" 1182 "OG27484" 0.734937 4
"941" 1183 "OG19320" 0.771538 6
"942" 1184 "OG6895" 0.4555215 59
"943" 1185 "OG1966" 0.5919025 335
"944" 1186 "OG6619" 0.331191 66
"945" 1187 "OG2733" 0.5178025 329
"946" 1188 "OG3232" 0.6646235 319
"947" 1190 "OG5422" 0.42774 132
"948" 1192 "OG1033" 0.704272 343
"949" 1193 "OG26915" 0.70309 4
"950" 1194 "OG8122" 0.357914 39
"951" 1195 "OG4102" 0.561064 278
"952" 1196 "OG4495" 0.3456 248
"953" 1197 "OG7533" 0.45925 49
"954" 1198 "OG4338" 0.567672 259
"955" 1199 "OG3780" 0.710409 295
"956" 1200 "OG2802" 0.319855 322
"957" 1201 "OG6121" 0.425563 83
"958" 1202 "OG5643" 0.337591 101
"959" 1204 "OG7571" 0.621623 49
"960" 1205 "OG4934" 0.468041 194
"961" 1207 "OG3065" 0.5962455 320
"962" 1209 "OG4332" 0.6058155 262
"963" 1210 "OG6696" 0.409443 66
"964" 1211 "OG17587" 0.72041 7
"965" 1213 "OG7457" 0.604068 46
"966" 1214 "OG1560" 0.5756175 343
"967" 1215 "OG4110" 0.531931 275
"968" 1216 "OG32158" 0.775664 3
"969" 1217 "OG25855" 0.753971 4
"970" 1219 "OG5566" 0.5580945 69
"971" 1220 "OG6728" 0.459558 65
"972" 1221 "OG4312" 0.549436 212
"973" 1222 "OG5178" 0.406941 163
"974" 1223 "OG2846" 0.615687 329
"975" 1225 "OG1300" 0.531704 342
"976" 1226 "OG3924" 0.595105 216
"977" 1227 "OG18076" 0.67477 7
"978" 1229 "OG1957" 0.562907 343
"979" 1230 "OG2471" 0.570606 330
"980" 1231 "OG4717" 0.397641 225
"981" 1232 "OG6576" 0.5023315 64
"982" 1235 "OG6497" 0.467773 71
"983" 1236 "OG6581" 0.428054 66
"984" 1237 "OG5234" 0.4231285 154
"985" 1238 "OG2934" 0.635866 328
"986" 1239 "OG1606" 0.538081 342
"987" 1240 "OG6436" 0.4066215 71
"988" 1241 "OG5846" 0.408186 90
"989" 1243 "OG8895" 0.5799 31
"990" 1245 "OG2701" 0.564382 331
"991" 1246 "OG7972" 0.5600505 42
"992" 1247 "OG2301" 0.439544 333
"993" 1248 "OG15623" 0.7803295 7
"994" 1249 "OG2706" 0.61982 330
"995" 1250 "OG25372" 0.6846135 4
"996" 1251 "OG7194" 0.506108 55
"997" 1253 "OG5255" 0.393734 145
"998" 1255 "OG4505" 0.556857 247
"999" 1256 "OG1554" 0.5837595 343
"1000" 1257 "OG26507" 0.758205 4
"1001" 1258 "OG8146" 0.570165 39
"1002" 1259 "OG5115" 0.391997 171
"1003" 1260 "OG1793" 0.593275 341
"1004" 1261 "OG7169" 0.415321 55
"1005" 1262 "OG4472" 0.457276 227
"1006" 1263 "OG9899" 0.5062545 23
"1007" 1264 "OG6092" 0.3518035 78
"1008" 1265 "OG5686" 0.56261 99
"1009" 1266 "OG20147" 0.7624205 6
"1010" 1267 "OG2181" 0.64613 341
"1011" 1268 "OG8842" 0.471766 31
"1012" 1269 "OG22433" 0.765937 5
"1013" 1271 "OG3206" 0.493743 315
"1014" 1273 "OG4183" 0.636512 275
"1015" 1276 "OG14551" 0.6153765 8
"1016" 1277 "OG3244" 0.453828 313
"1017" 1278 "OG19915" 0.739545 6
"1018" 1279 "OG23657" 0.789414 5
"1019" 1280 "OG1775" 0.572876 343
"1020" 1282 "OG3841" 0.6254895 295
"1021" 1283 "OG19535" 0.791022 6
"1022" 1284 "OG2142" 0.5139445 340
"1023" 1285 "OG2329" 0.5782915 339
"1024" 1286 "OG4777" 0.701605 216
"1025" 1287 "OG4353" 0.44455 250
"1026" 1288 "OG18081" 0.686116 7
"1027" 1289 "OG2042" 0.643282 321
"1028" 1290 "OG4937" 0.620522 192
"1029" 1291 "OG6286" 0.422387 72
"1030" 1292 "OG32546" 0.814562 3
"1031" 1294 "OG4052" 0.55808 283
"1032" 1295 "OG1755" 0.731073 336
"1033" 1298 "OG3142" 0.440034 319
"1034" 1299 "OG1158" 0.630008 337
"1035" 1300 "OG2573" 0.665171 323
"1036" 1302 "OG2065" 0.674762 342
"1037" 1303 "OG4550" 0.594529 244
"1038" 1304 "OG4722" 0.623002 223
"1039" 1305 "OG1149" 0.6093575 343
"1040" 1306 "OG9361" 0.489204 26
"1041" 1307 "OG19786" 0.779441 6
"1042" 1308 "OG3304" 0.6366475 306
"1043" 1309 "OG9544" 0.532436 23
"1044" 1310 "OG5215" 0.509544 158
"1045" 1311 "OG4908" 0.631605 197
"1046" 1313 "OG3339" 0.492454 316
"1047" 1314 "OG11439" 0.631405 16
"1048" 1315 "OG8997" 0.447062 28
"1049" 1316 "OG5564" 0.4291175 110
"1050" 1317 "OG27516" 0.817522 4
"1051" 1318 "OG28721" 0.72313 4
"1052" 1319 "OG4789" 0.475787 155
"1053" 1323 "OG6144" 0.404642 81
"1054" 1324 "OG6352" 0.457547 73
"1055" 1328 "OG7172" 0.4519875 56
"1056" 1329 "OG9836" 0.635176 14
"1057" 1331 "OG2895" 0.479735 326
"1058" 1333 "OG7496" 0.6066695 49
"1059" 1334 "OG3972" 0.453454 287
"1060" 1335 "OG20430" 0.759563 6
"1061" 1336 "OG4605" 0.631419 238
"1062" 1337 "OG4448" 0.754466 251
"1063" 1338 "OG2121" 0.768783 341
"1064" 1339 "OG1393" 0.597297 335
"1065" 1341 "OG27025" 0.7361495 4
"1066" 1342 "OG2366" 0.656877 331
"1067" 1343 "OG6314" 0.382424 74
"1068" 1344 "OG13110" 0.618205 10
"1069" 1345 "OG2954" 0.543505 301
"1070" 1347 "OG12136" 0.644714 12
"1071" 1348 "OG5264" 0.419322 73
"1072" 1349 "OG7462" 0.39296 51
"1073" 1350 "OG2845" 0.601239 320
"1074" 1351 "OG3694" 0.516491 301
"1075" 1355 "OG4384" 0.395661 258
"1076" 1357 "OG3164" 0.443828 320
"1077" 1359 "OG1639" 0.68353 341
"1078" 1360 "OG20151" 0.742645 6
"1079" 1361 "OG5485" 0.530022 116
"1080" 1362 "OG6544" 0.399777 66
"1081" 1364 "OG8534" 0.573965 34
"1082" 1365 "OG5073" 0.346064 177
"1083" 1366 "OG4473" 0.342883 248
"1084" 1367 "OG1631" 0.578337 331
"1085" 1368 "OG3240" 0.594778 318
"1086" 1369 "OG1118" 0.5663305 343
"1087" 1370 "OG35672" 0.753934 3
"1088" 1371 "OG3996" 0.5473965 238
"1089" 1372 "OG4674" 0.57192 221
"1090" 1373 "OG28674" 0.7517695 4
"1091" 1374 "OG2474" 0.443397 330
"1092" 1375 "OG18775" 0.667443 6
"1093" 1377 "OG11995" 0.590981 12
"1094" 1378 "OG1523" 0.473072 320
"1095" 1379 "OG2286" 0.557878 337
"1096" 1381 "OG2894" 0.553474 326
"1097" 1382 "OG1029" 0.4985005 280
"1098" 1384 "OG2765" 0.6825465 316
"1099" 1385 "OG17886" 0.771639 6
"1100" 1386 "OG2759" 0.530536 324
"1101" 1387 "OG4340" 0.403804 257
"1102" 1388 "OG6213" 0.4813695 79
"1103" 1389 "OG6805" 0.466619 63
"1104" 1390 "OG7124" 0.4612715 55
"1105" 1392 "OG4480" 0.404379 246
"1106" 1394 "OG2528" 0.5792055 333
"1107" 1397 "OG1198" 0.457415 343
"1108" 1398 "OG4905" 0.4931075 180
"1109" 1400 "OG1281" 0.535539 337
"1110" 1402 "OG15680" 0.75171 8
"1111" 1403 "OG14953" 0.6325425 9
"1112" 1404 "OG20132" 0.7523055 6
"1113" 1405 "OG2616" 0.5494175 336
"1114" 1406 "OG1967" 0.6534775 341
"1115" 1408 "OG3387" 0.673518 313
"1116" 1410 "OG10599" 0.6558075 19
"1117" 1411 "OG6422" 0.611022 67
"1118" 1412 "OG4627" 0.663306 237
"1119" 1413 "OG11851" 0.5918595 12
"1120" 1414 "OG3575" 0.697961 307
"1121" 1415 "OG2617" 0.528091 328
"1122" 1416 "OG4701" 0.443291 226
"1123" 1417 "OG2836" 0.7546095 328
"1124" 1418 "OG21947" 0.685115 5
"1125" 1421 "OG2726" 0.445291 329
"1126" 1422 "OG6505" 0.5193755 71
"1127" 1424 "OG3709" 0.4255765 258
"1128" 1425 "OG2282" 0.72728 338
"1129" 1426 "OG6566" 0.559372 69
"1130" 1427 "OG6369" 0.406113 74
"1131" 1429 "OG2804" 0.5258 329
"1132" 1430 "OG2372" 0.7982825 317
"1133" 1431 "OG27037" 0.764763 4
"1134" 1433 "OG23304" 0.822367 5
"1135" 1434 "OG23584" 0.802585 5
"1136" 1437 "OG1299" 0.734847 342
"1137" 1438 "OG6602" 0.458462 67
"1138" 1439 "OG28711" 0.7887 4
"1139" 1441 "OG2784" 0.601124 308
"1140" 1443 "OG7961" 0.5464415 42
"1141" 1444 "OG20367" 0.743368 6
"1142" 1445 "OG16340" 0.582781 8
"1143" 1446 "OG6305" 0.479324 75
"1144" 1447 "OG5194" 0.4397835 160
"1145" 1448 "OG4111" 0.486436 277
"1146" 1449 "OG13533" 0.695985 10
"1147" 1450 "OG15739" 0.779593 8
"1148" 1452 "OG20205" 0.772152 6
"1149" 1454 "OG1189" 0.558544 218
"1150" 1456 "OG2529" 0.710462 337
"1151" 1457 "OG5673" 0.4869295 97
"1152" 1458 "OG1729" 0.513575 341
"1153" 1461 "OG2958" 0.573341 324
"1154" 1462 "OG14346" 0.5353065 9
"1155" 1463 "OG4249" 0.5019615 266
"1156" 1464 "OG5609" 0.644266 97
"1157" 1465 "OG36367" 0.767584 3
"1158" 1467 "OG1697" 0.736658 342
"1159" 1468 "OG7309" 0.3951385 52
"1160" 1469 "OG2365" 0.681003 337
"1161" 1472 "OG1949" 0.560631 342
"1162" 1473 "OG1661" 0.800748 342
"1163" 1475 "OG3847" 0.431378 238
"1164" 1476 "OG19747" 0.726647 6
"1165" 1478 "OG9413" 0.5954245 27
"1166" 1479 "OG3056" 0.402983 322
"1167" 1480 "OG2258" 0.366439 295
"1168" 1483 "OG4658" 0.4901345 228
"1169" 1484 "OG5390" 0.570909 138
"1170" 1485 "OG20408" 0.7948275 6
"1171" 1486 "OG4840" 0.432228 211
"1172" 1489 "OG4113" 0.5718705 257
"1173" 1490 "OG11566" 0.644883 15
"1174" 1491 "OG4050" 0.492527 281
"1175" 1492 "OG22846" 0.628946 5
"1176" 1493 "OG4341" 0.5276715 259
"1177" 1495 "OG2922" 0.5155195 326
"1178" 1496 "OG10631" 0.6413505 11
"1179" 1497 "OG5049" 0.515713 177
"1180" 1498 "OG5463" 0.5254065 124
"1181" 1500 "OG1460" 0.728169 341
"1182" 1501 "OG28687" 0.760436 4
"1183" 1502 "OG4893" 0.52471 202
"1184" 1503 "OG7137" 0.675346 57
"1185" 1505 "OG5160" 0.477858 167
"1186" 1507 "OG4474" 0.419946 247
"1187" 1508 "OG23382" 0.81748 5
"1188" 1509 "OG7109" 0.57941 57
"1189" 1510 "OG4287" 0.347169 259
"1190" 1511 "OG4107" 0.5270695 276
"1191" 1513 "OG3353" 0.7492575 312
"1192" 1514 "OG1760" 0.522099 190
"1193" 1515 "OG23731" 0.819145 5
"1194" 1516 "OG13808" 0.6060505 10
"1195" 1517 "OG12715" 0.6204495 4
"1196" 1518 "OG13284" 0.692565 11
"1197" 1519 "OG3657" 0.526943 303
"1198" 1520 "OG4242" 0.661548 267
"1199" 1521 "OG1378" 0.78627 341
"1200" 1523 "OG4680" 0.627896 204
"1201" 1524 "OG20343" 0.74322 6
"1202" 1525 "OG1891" 0.410762 334
"1203" 1527 "OG1451" 0.723896 342
"1204" 1528 "OG6072" 0.484671 85
"1205" 1529 "OG1857" 0.7224725 342
"1206" 1530 "OG4090" 0.488273 277
"1207" 1533 "OG9408" 0.5559155 27
"1208" 1535 "OG10325" 0.52912 21
"1209" 1536 "OG4301" 0.468231 262
"1210" 1538 "OG31685" 0.762522 3
"1211" 1539 "OG20346" 0.759203 6
"1212" 1540 "OG5882" 0.5120325 90
"1213" 1541 "OG4059" 0.5735945 282
"1214" 1542 "OG23466" 0.756562 5
"1215" 1543 "OG17663" 0.691686 7
"1216" 1544 "OG2822" 0.686563 320
"1217" 1545 "OG4075" 0.5404045 280
"1218" 1546 "OG2346" 0.5270535 333
"1219" 1547 "OG20226" 0.733052 6
"1220" 1548 "OG23766" 0.7914685 5
"1221" 1549 "OG4437" 0.641941 251
"1222" 1550 "OG2098" 0.609803 337
"1223" 1551 "OG23702" 0.8120875 5
"1224" 1552 "OG23823" 0.767859 5
"1225" 1553 "OG8753" 0.4774775 32
"1226" 1555 "OG5549" 0.608998 111
"1227" 1556 "OG3851" 0.503833 294
"1228" 1557 "OG11056" 0.620679 16
"1229" 1558 "OG22766" 0.8162765 5
"1230" 1559 "OG2832" 0.499195 327
"1231" 1560 "OG15070" 0.663043 9
"1232" 1561 "OG4303" 0.4591805 257
"1233" 1562 "OG3340" 0.565262 315
"1234" 1563 "OG2589" 0.572565 309
"1235" 1564 "OG1502" 0.5955455 329
"1236" 1565 "OG1417" 0.451094 270
"1237" 1567 "OG2421" 0.6575625 336
"1238" 1570 "OG17885" 0.615831 7
"1239" 1571 "OG27038" 0.722588 4
"1240" 1572 "OG4373" 0.480412 241
"1241" 1573 "OG22457" 0.7752845 5
"1242" 1575 "OG4039" 0.5226375 282
"1243" 1576 "OG3744" 0.3869635 300
"1244" 1577 "OG9557" 0.598507 26
"1245" 1578 "OG3404" 0.467809 306
"1246" 1579 "OG1622" 0.707896 342
"1247" 1580 "OG4106" 0.529214 263
"1248" 1582 "OG27051" 0.761491 4
"1249" 1583 "OG8769" 0.6003145 31
"1250" 1584 "OG6231" 0.4937235 77
"1251" 1585 "OG23824" 0.769239 5
"1252" 1586 "OG4841" 0.457032 207
"1253" 1587 "OG18921" 0.680143 6
"1254" 1588 "OG11831" 0.528031 13
"1255" 1589 "OG23741" 0.758936 5
"1256" 1590 "OG3769" 0.427384 298
"1257" 1592 "OG7211" 0.5800325 51
"1258" 1593 "OG6979" 0.404849 59
"1259" 1595 "OG27018" 0.766029 4
"1260" 1596 "OG1132" 0.5020425 343
"1261" 1597 "OG26449" 0.7783715 4
"1262" 1599 "OG7102" 0.385633 57
"1263" 1600 "OG5461" 0.471691 124
"1264" 1602 "OG4742" 0.5636495 219
"1265" 1603 "OG4599" 0.5161925 238
"1266" 1605 "OG5953" 0.435927 89
"1267" 1607 "OG3254" 0.430831 294
"1268" 1608 "OG13038" 0.7606675 11
"1269" 1609 "OG1566" 0.624065 340
"1270" 1610 "OG5210" 0.504885 158
"1271" 1612 "OG2530" 0.436551 330
"1272" 1616 "OG7605" 0.6270835 48
"1273" 1617 "OG6041" 0.457885 86
"1274" 1619 "OG3885" 0.553578 287
"1275" 1622 "OG21757" 0.757549 5
"1276" 1623 "OG3125" 0.506899 321
"1277" 1624 "OG1023" 0.620438 315
"1278" 1625 "OG3099" 0.736404 288
"1279" 1626 "OG4465" 0.571653 250
"1280" 1628 "OG1464" 0.663951 340
"1281" 1629 "OG4257" 0.494548 267
"1282" 1630 "OG4891" 0.490154 200
"1283" 1632 "OG13586" 0.5459 10
"1284" 1633 "OG10476" 0.592233 20
"1285" 1635 "OG2203" 0.54475 334
"1286" 1636 "OG3227" 0.492908 318
"1287" 1637 "OG3662" 0.421318 295
"1288" 1638 "OG7720" 0.5904555 31
"1289" 1640 "OG3376" 0.4844085 310
"1290" 1641 "OG5392" 0.52923 137
"1291" 1642 "OG4169" 0.393874 268
"1292" 1643 "OG7878" 0.507826 43
"1293" 1644 "OG7585" 0.458785 48
"1294" 1645 "OG5030" 0.419308 182
"1295" 1646 "OG20200" 0.775688 6
"1296" 1647 "OG2250" 0.604954 337
"1297" 1648 "OG23472" 0.788583 5
"1298" 1649 "OG3512" 0.464772 305
"1299" 1650 "OG2598" 0.497216 333
"1300" 1651 "OG6355" 0.516039 70
"1301" 1652 "OG6523" 0.4147655 64
"1302" 1653 "OG17907" 0.6611165 7
"1303" 1655 "OG20393" 0.753628 6
"1304" 1657 "OG35680" 0.7828025 3
"1305" 1658 "OG3644" 0.6299505 306
"1306" 1660 "OG4196" 0.6126145 192
"1307" 1661 "OG5483" 0.4595105 121
"1308" 1663 "OG2882" 0.558185 324
"1309" 1664 "OG20274" 0.753934 6
"1310" 1666 "OG6913" 0.39813 61
"1311" 1669 "OG7498" 0.571044 50
"1312" 1670 "OG2635" 0.769474 331
"1313" 1671 "OG3391" 0.527627 314
"1314" 1672 "OG5112" 0.495515 166
"1315" 1673 "OG3535" 0.525868 303
"1316" 1674 "OG3124" 0.657308 322
"1317" 1675 "OG27527" 0.733131 4
"1318" 1676 "OG5476" 0.640158 123
"1319" 1677 "OG17563" 0.711291 7
"1320" 1678 "OG4543" 0.541969 239
"1321" 1679 "OG3171" 0.507003 315
"1322" 1680 "OG8554" 0.621938 31
"1323" 1681 "OG1911" 0.561574 343
"1324" 1685 "OG22686" 0.728319 5
"1325" 1686 "OG3281" 0.65034 317
"1326" 1687 "OG5043" 0.405658 182
"1327" 1690 "OG5225" 0.5163375 151
"1328" 1691 "OG4755" 0.706505 157
"1329" 1692 "OG1196" 0.656094 316
"1330" 1694 "OG16321" 0.697308 8
"1331" 1695 "OG6863" 0.441257 62
"1332" 1696 "OG3199" 0.4645505 316
"1333" 1697 "OG3037" 0.668984 326
"1334" 1698 "OG2409" 0.7233995 336
"1335" 1699 "OG10439" 0.587158 20
